"Barcode", "Price", "Catalog", "Detail", "NewPrice", "OldPrice"
"070155142788", "075", "Dog food", "", "", ""
"070155142832", "100", "Dog food", "", "", ""
"070155142818", "075", "Dog food", "", "", ""
"079100512775", "125", "Dog food", "", "", ""
"070155142016", "075", "Dog food", "", "", ""
"070155142689", "350", "Dog food", "", "", ""
"023100110110", "395", "Dog food", "", "", ""
"023100117072", "595", "Dog food", "", "", ""
"038100173911", "350", "Dog food", "", "", ""
"070155142672", "150", "Dog food", "", "", ""
"070155142009", "150", "Dog food", "", "", ""
"038100535788", "300", "Dog food", "", "", ""
"038000391347", "300", "Dog food", "", "", ""
"042400231370", "375", "Dog food", "", "", ""
"042400231363", "375", "Dog food", "", "", ""
"042400231387", "375", "Dog food", "", "", ""
"042400245001", "375", "Dog food", "", "", ""
"042400244998", "375", "Dog food", "", "", ""
"042400244981", "375", "Dog food", "", "", ""
"030000036907", "240", "Dog food", "", "", ""
"030000050705", "250", "Dog food", "", "", ""
"030000321386", "195", "Dog food", "", "", ""
"030000321416", "195", "Dog food", "", "", ""
"012005427577", "475", "Laundry addition", "", "", ""
"012005427584", "250", "Laundry addition", "", "", ""
"037000946007", "900", "Laundry addition", "", "", ""
"037000945994", "500", "Laundry addition", "", "", ""
"012005404653", "250", "Laundry addition", "", "", ""
"037000840015", "1050", "Laundry addition", "", "", ""
"037000849193", "1550", "Laundry addition", "", "", ""
"037000849100", "1050", "Laundry addition", "", "", ""
"037000849322", "595", "Laundry addition", "", "", ""
"033200065135", "800", "Laundry addition", "", "", ""
"037000849155", "1050", "Laundry addition", "", "", ""
"037000849322", "595", "Laundry addition", "", "", ""
"072613708802", "250", "Laundry addition", "", "", ""
"024200096472", "500", "Laundry addition", "", "", ""
"024200098056", "500", "Laundry addition", "", "", ""
"038000850325", "150", "Lays chips", "", "", ""
"078000082166", "475", "Soft drinks", "", "", ""
"078000083163", "475", "Soft drinks", "", "", ""
"078000011807", "425", "Soft drinks", "", "", ""
"078000052169", "425", "Soft drinks", "", "", ""
"081555733223", "150", "Cosmetic", "", "", ""
"081555733216", "150", "Cosmetic", "", "", ""
"081555733131", "150", "Cosmetic", "", "", ""
"081555733216", "150", "Cosmetic", "", "", ""
"851266000941", "500", "Fresher", "", "", ""
"851266000262", "500", "Fresher", "", "", ""
"851266000958", "500", "Fresher", "", "", ""
"851266000132", "500", "Fresher", "", "", ""
"011115871324", "135", "Dairy", "", "", ""
"040600345002", "290", "Dairy", "", "", ""
"028300199996", "300", "Dairy", "", "", ""
"070026014275", "250", "Dairy", "", "", ""
"041271301526", "350", "Dairy", "", "", ""
"059642923277", "100", "Gum", "", "", ""
"059642131924", "100", "Gum", "", "", ""
"059642142449", "100", "Gum", "", "", ""
"022000109965", "235", "Gum", "", "", ""
"022000112507", "225", "Gum", "", "", ""
"022000112491", "235", "Gum", "", "", ""
"022000112484", "235", "Gum", "", "", ""
"012546672573", "250", "Gum", "", "", ""
"011179305520", "090", "Unknown", "", "", ""
"011179346714", "090", "Unknown", "", "", ""
"011179614820", "090", "Unknown", "", "", ""
"011179614851", "090", "Unknown", "", "", ""
"011179614868", "090", "Unknown", "", "", ""
"073287371200", "180", "Unknown", "", "", ""
"749384903193", "090", "Unknown", "", "", ""
"052100084800", "121", "Unknown", "", "", ""
"052100062105", "270", "Unknown", "", "", ""
"035000144744", "290", "Unknown", "", "", ""
"035000141255", "225", "Unknown", "", "", ""
"081555740856", "225", "Unknown", "", "", ""
"301221416978", "315", "Unknown", "", "", ""
"883096148654", "225", "Unknown", "", "", ""
"037000385929", "090", "Unknown", "", "", ""
"046500739484", "270", "Unknown", "", "", ""
"301221037036", "411", "Unknown", "", "", ""
"037000909033", "450", "Unknown", "", "", ""
"754502024452", "900", "Unknown", "", "", ""
"037000932116", "450", "Unknown", "", "", ""
"011481904763", "175", "Unknown", "", "", ""
"073010480100", "290", "Unknown", "", "", ""
"077487904855", "175", "Unknown", "", "", ""
"030878725965", "350", "Unknown", "", "", ""
"037000198086", "300", "Unknown", "", "", ""
"037000909002", "450", "Unknown", "", "", ""
"054000751301", "225", "Unknown", "", "", ""
"022798177504", "250", "Unknown", "", "", ""
"019800704803", "300", "Unknown", "", "", ""
"025700713814", "400", "Unknown", "", "", ""
"037000820277", "350", "Unknown", "", "", ""
"037000878094", "375", "Unknown", "", "", ""
"037000967460", "375", "Unknown", "", "", ""
"037000971672", "375", "Unknown", "", "", ""
"037000863175", "600", "Unknown", "", "", ""
"037000880806", "600", "Unknown", "", "", ""
"017800410274", "550", "Dog food", "", "", ""
"80017509", "idk", "Dog food", "", "", ""
"023100103648", "450s", "Dog food", "", "", ""
"079100518579", "275", "Dog food", "", "", ""
"017800404006", "550", "Dog food", "", "", ""
"017800110303", "550", "Dog food", "", "", ""
"016000461499", "100", "Unknown", "", "", ""
"016000461475", "100", "Unknown", "", "", ""
"016000461444", "100", "Unknown", "", "", ""
"016000461482", "100", "Unknown", "", "", ""
"049000065589", "095", "Unknown", "", "", ""
"049000045239", "095", "Unknown", "", "", ""
"049000045734", "095", "Unknown", "", "", ""
"049000045758", "095", "Unknown", "", "", ""
"049000045741", "095", "Unknown", "", "", ""
"049000045796", "095", "Unknown", "", "", ""
"049000045734", "095", "Unknown", "", "", ""
"049000050349", "095", "Unknown", "", "", ""
"045300005492", "250", "peanut butter and jelly", "", "", ""
"045300005423", "250", "peanut butter and jelly", "", "", ""
"041800501502", "200", "peanut butter and jelly", "", "", ""
"04181937", "195", "peanut butter and jelly", "", "", ""
"031568873171", "200", "Reading glasses", "", "", ""
"031568873089", "300", "Reading glasses", "", "", ""
"011179346615", "100", "Unknown", "", "", ""
"011179346912", "100", "Unknown", "", "", ""
"011179614875", "090", "Unknown", "", "", ""
"011179614899", "090", "Unknown", "", "", ""
"011179614882", "090", "Unknown", "", "", ""
"011179450879", "180", "Unknown", "", "", ""
"011179614851", "090", "Unknown", "", "", ""
"430000360376", "100", "Unknown", "", "", ""
"072867251888", "540", "Unknown", "", "", ""
"011179346622", "090", "Unknown", "", "", ""
"044600311326", "400", "Unknown", "", "", ""
"073287371200", "180", "Unknown", "", "", ""
"019200895439", "225", "Unknown", "", "", ""
"011179664405", "159", "Unknown", "", "", ""
"011179346714", "090", "Unknown", "", "", ""
"804134133661", "090", "Unknown", "", "", ""
"804134111737", "090", "Unknown", "", "", ""
"840323100519", "425", "Unknown", "", "", ""
"030768003258", "315", "Unknown", "", "", ""
"030768503567", "427", "Unknown", "", "", ""
"090891203727", "425", "Unknown", "", "", ""
"810105006346", "100", "Unknown", "", "", ""
"052100062105", "270", "Unknown", "", "", ""
"011179614844", "090", "Unknown", "", "", ""
"430000613045", "090", "Unknown", "", "", ""
"031779708071", "090", "Unknown", "", "", ""
"635928140233", "225", "Unknown", "", "", ""
"071691174851", "450", "Plastic containers", "", "", ""
"073149342669", "600", "Plastic containers", "", "", ""
"073149394866", "600", "Plastic containers", "", "", ""
"071691465027", "1000", "Plastic containers", "", "", ""
"071691464549", "450", "Plastic containers", "", "", ""
"071691231004", "250", "Plastic containers", "", "", ""
"071691174844", "300", "Plastic containers", "", "", ""
"071691231042", "250", "Plastic containers", "", "", ""
"071691488866", "300", "Plastic containers", "", "", ""
"071691231035", "250", "Plastic containers", "", "", ""
"071691230977", "250", "Plastic containers", "", "", ""
"071691230991", "250", "Plastic containers", "", "", ""
"071691498803", "250", "Plastic containers", "", "", ""
"400016106336", "250", "Plastic containers", "", "", ""
"430000186792", "100", "Plastic containers", "", "", ""
"430000186761", "100", "Plastic containers", "", "", ""
"430000217151", "100", "Plastic containers", "", "", ""
"012587701294", "500", "Plastic containers", "", "", ""
"012587788431", "300", "Plastic containers", "", "", ""
"012587786567", "300", "Plastic containers", "", "", ""
"072785114111", "185", "Dish detergent", "", "", ""
"037000846499", "265", "Dish detergent", "", "", ""
"037000846475", "275", "Dish detergent", "", "", ""
"037000846246", "275", "Dish detergent", "", "", ""
"037000846598", "275", "Dish detergent", "", "", ""
"037000255741", "285", "Dish detergent", "", "", ""
"037000878094", "375", "Dish detergent", "", "", ""
"037000967460", "375", "Dish detergent", "", "", ""
"037000971672", "375", "Dish detergent", "", "", ""
"037000914518", "800", "Dish detergent", "", "", ""
"037000861768", "200", "Dish detergent", "", "", ""
"037000149590", "595", "Dish detergent", "", "", ""
"037000861799", "200", "Dish detergent", "", "", ""
"037000220947", "595", "Dish detergent", "", "", ""
"037000222750", "265", "Dish detergent", "", "", ""
"037000217374", "100", "Dish detergent", "", "", ""
"035000498625", "300", "Dish detergent", "", "", ""
"037000172208", "375", "Dish detergent", "", "", ""
"037000827894", "200", "Dish detergent", "", "", ""
"037000928164", "1700", "Dish detergent", "", "", ""
"037000928102", "2400", "Dish detergent", "", "", ""
"037000928584", "100", "Toothpastes", "", "", ""
"037000924234", "100", "Toothpastes", "", "", ""
"037000884378", "100", "Toothpastes", "", "", ""
"037000884361", "100", "Toothpastes", "", "", ""
"035000566850", "100", "Toothpastes", "", "", ""
"033200742425", "100", "Toothpastes", "", "", ""
"035000511072", "100", "Toothpastes", "", "", ""
"053100337859", "100", "Toothpastes", "", "", ""
"033200000907", "100", "Toothpastes", "", "", ""
"033200000921", "100", "Toothpastes", "", "", ""
"037000915812", "500", "Unknown", "", "", ""
"070662096321", "100", "Soup", "", "", ""
"070662096314", "100", "Soup", "", "", ""
"070662007013", "100", "Soup", "", "", ""
"070662007020", "100", "Soup", "", "", ""
"070662087213", "100", "Soup", "", "", ""
"070662087244", "100", "Soup", "", "", ""
"070662087299", "100", "Soup", "", "", ""
"070662030325", "100", "Soup", "", "", ""
"070662030318", "100", "Soup", "", "", ""
"070662030332", "100", "Soup", "", "", ""
"070662015025", "225", "Soup", "", "", ""
"070662015032", "225", "Soup", "", "", ""
"070662055038", "100", "Soup", "", "", ""
"079851314017", "100", "Soup", "", "", ""
"04136202", "145", "Soup", "", "", ""
"04132400", "145", "Soup", "", "", ""
"760263000260", "300", "Soup", "", "", ""
"760263000161", "300", "Soup", "", "", ""
"070662055106", "100", "Soup", "", "", ""
"037000026112", "idk", "Unknown", "", "", ""
"037000429029", "idk", "Unknown", "", "", ""
"037000004455", "idk", "Unknown", "", "", ""
"807020160833", "350", "Unknown", "", "", ""
"807020170900", "350", "Unknown", "", "", ""
"071190006684", "325", "Unknown", "", "", ""
"310119301098", "300", "Eyecare", "", "", ""
"678112653218", "375", "Eyecare", "", "", ""
"678112659203", "235", "Eyecare", "", "", ""
"678112665778", "375", "Eyecare", "", "", ""
"780707006412", "150", "Eyecare", "", "", ""
"678112665778", "675", "Eyecare", "", "", ""
"780707006429", "400", "Eyecare", "", "", ""
"342002209051", "675", "Eyecare", "", "", ""
"310119303535", "400", "Eyecare", "", "", ""
"342002200058", "675", "Eyecare", "", "", ""
"780707005217", "300", "Eyecare", "", "", ""
"780707005170", "400", "Eyecare", "", "", ""
"300651431285", "800", "Eyecare", "", "", ""
"300651431315", "500", "Eyecare", "", "", ""
"310119301821", "350", "Eyecare", "", "", ""
"095072052552", "650", "Eyecare", "", "", ""
"047113609126", "925", "Eyecare", "", "", ""
"047113609034", "525", "Eyecare", "", "", ""
"310119301999", "600", "Eyecare", "", "", ""
"310119303504", "400", "Eyecare", "", "", ""
"310119031223", "875", "Eyecare", "", "", ""
"310119031186", "425", "Eyecare", "", "", ""
"010119415022", "175", "Eyecare", "", "", ""
"827444000638", "200", "Eyecare", "", "", ""
"300653144503", "800", "Eyecare", "", "", ""
"095072049552", "450", "Eyecare", "", "", ""
"300650356107", "925", "Eyecare", "", "", ""
"300650356046", "550", "Eyecare", "", "", ""
"300650361033", "600", "Eyecare", "", "", ""
"300650361026", "250", "Eyecare", "", "", ""
"885898000086", "600", "Vitiams", "", "", ""
"076314302987", "450", "Vitiams", "", "", ""
"076314302970", "450", "Vitiams", "", "", ""
"074312572449", "600", "Vitiams", "", "", ""
"370030640188", "350", "Vitiams", "", "", ""
"301221302820", "400", "Vitiams", "", "", ""
"300054860705", "700", "Vitiams", "", "", ""
"027917014715", "500", "Vitiams", "", "", ""
"016500557098", "800", "Vitiams", "", "", ""
"016500556145", "800", "Vitiams", "", "", ""
"787651200675", "300", "Vitiams", "", "", ""
"072959060220", "385", "Vitiams", "", "", ""
"025077591480", "650", "Vitiams", "", "", ""
"016500548416", "625", "Vitiams", "", "", ""
"301221313758", "350", "Vitiams", "", "", ""
"301221742459", "350", "Vitiams", "", "", ""
"300054756305", "500", "Vitiams", "", "", ""
"300054755315", "500", "Vitiams", "", "", ""
"301221190892", "400", "Vitiams", "", "", ""
"301221190885", "275", "Vitiams", "", "", ""
"016500074069", "575", "Vitiams", "", "", ""
"016500555919", "800", "Vitiams", "", "", ""
"027917006239", "425", "Vitiams", "", "", ""
"759427167758", "500", "Vitiams", "", "", ""
"030768527785", "500", "Vitiams", "", "", ""
"301221151121", "400", "Vitiams", "", "", ""
"016500554349", "625", "Vitiams", "", "", ""
"370030640256", "350", "Vitiams", "", "", ""
"300054758309", "500", "Vitiams", "", "", ""
"301221130454", "400", "Vitiams", "", "", ""
"070030167004", "275", "Vitiams", "", "", ""
"016500550082", "800", "Vitiams", "", "", ""
"016500080046", "575", "Vitiams", "", "", ""
"016500555940", "800", "Vitiams", "", "", ""
"030768724511", "500", "Vitiams", "", "", ""
"030768549916", "700", "Vitiams", "", "", ""
"030768000875", "300", "Vitiams", "", "", ""
"030768175849", "500", "Vitiams", "", "", ""
"030768529291", "300", "Vitiams", "", "", ""
"030768194055", "700", "Vitiams", "", "", ""
"030768038922", "700", "Vitiams", "", "", ""
"030768199340", "500", "Vitiams", "", "", ""
"030768020903", "500", "Vitiams", "", "", ""
"030768001315", "500", "Vitiams", "", "", ""
"030768000431", "500", "Vitiams", "", "", ""
"030768467333", "300", "Vitiams", "", "", ""
"030768419936", "500", "Vitiams", "", "", ""
"030768013103", "700", "Vitiams", "", "", ""
"030768001759", "500", "Vitiams", "", "", ""
"030768553401", "700", "Vitiams", "", "", ""
"19617084", "200", "Eyewear", "", "", ""
"031568873898", "200", "Eyewear", "", "", ""
"031568873324", "300", "Eyewear", "", "", ""
"031568873034", "200", "Eyewear", "", "", ""
"887661841179", "1000", "Eyewear", "", "", ""
"024021801538", "800", "Eyewear", "", "", ""
"887661037749", "600", "Eyewear", "", "", ""
"023100103037", "450", "Dod treat", "", "", ""
"023100108827", "450", "Dod treat", "", "", ""
"023100107356", "450", "Dod treat", "", "", ""
"023100024516", "075", "Unknown", "", "", ""
"023100014050", "075", "Unknown", "", "", ""
"023100024523", "075", "Unknown", "", "", ""
"023100017792", "075", "Unknown", "", "", ""
"023100014012", "075", "Unknown", "", "", ""
"023100335827", "075", "Unknown", "", "", ""
"023100108322", "075", "Unknown", "", "", ""
"023100108315", "075", "Unknown", "", "", ""
"023100102696", "075", "Unknown", "", "", ""
"023100108360", "075", "Unknown", "", "", ""
"023100102665", "075", "Unknown", "", "", ""
"023100105154", "075", "Unknown", "", "", ""
"023100102702", "075", "Unknown", "", "", ""
"023100102665", "075", "Unknown", "", "", ""
"015200300461", "400", "Unknown", "", "", ""
"023100023496", "525", "Unknown", "", "", ""
"011132170783", "200", "Unknown", "", "", ""
"011132170714", "200", "Unknown", "", "", ""
"017800109659", "180", "Unknown", "", "", ""
"017800109642", "180", "Unknown", "", "", ""
